movieId,value
539,Nora Ephron
540,Phillip Noyce
541,Ridley Scott
542,Steve Rash
543,Thomas Schlamme
544,Rowdy Herrington
546,Annabel Jankel
546,Rocky Morton
547,Ernest R. Dickerson
548,Deran Sarafian
550,Andrew Fleming
551,Henry Selick
552,Stephen Herek
553,George P. Cosmatos
555,Tony Scott
556,Chris Hegedus
556,D. A. Pennebaker
558,Joe Johnston
558,Pixote Hunt
562,Todd Solondz
563,Claude Berri
564,Dennis Hopper
567,Pedro Almodóvar
568,Gurinder Chadha
569,Andrew Scheinman
574,David O. Russell
575,Penelope Spheeris
577,George T. Miller
581,Jeffrey Friedman (filmmaker)
581,Rob Epstein
585,Betty Thomas
586,Chris Columbus (filmmaker)
587,Jerry Zucker
589,James Cameron
590,Kevin Costner
592,Tim Burton
593,Jonathan Demme
594,Ben Sharpsteen
594,David Hand (animator)
594,Larry Morey
594,Perce Pearce
594,Wilfred Jackson
595,Gary Trousdale
595,Kirk Wise
596,Ben Sharpsteen
596,Hamilton Luske
596,Jack Kinney
596,Norm Ferguson (animator)
596,T. Hee
596,Wilfred Jackson
597,Garry Marshall
599,Sam Peckinpah
602,Jean Bach
605,Michael Hoffman (American director)
606,Bill Condon
608,Coen brothers
609,David R. Ellis
610,Gerald Potterton
611,Joe Chappelle
611,Kevin Yagher
612,Matt Reeves
613,Franco Zeffirelli
618,Fernando Trueba
619,Bill Couturié
627,Stacy Title
628,Gregory Hoblit
633,Hal Salwen
635,Richard Pearce (film director)
636,Todd Verow
637,Jonathan Lynn
638,Tim Sullivan (British filmmaker)
639,Spike Lee
640,Jeremiah S. Chechik
647,Edward Zwick
648,Brian De Palma
653,Rob Cohen
656,Steve Rash
661,Henry Selick
662,James Foley (director)
663,Kelly Makin
665,Emir Kusturica
671,Jim Mallon
673,Joe Pytka
674,Roger Vadim
678,George Hickenlooper
679,Peter Yates
685,Randal Kleiser
688,Simon Wincer
691,Richard Benjamin
692,Norberto Barba
694,Robert Mandel
697,Steven Baigelman
698,Zalman King
700,Patrick Read Johnson
703,Stacy Cochran
704,Jean-Claude Van Damme
706,Steve Gomer
708,Michael Lehmann
709,George Scribner
714,Jim Jarmusch
719,Harold Ramis
724,Andrew Fleming
726,Bruce Beresford
728,John Schlesinger
731,Phil Joanou
733,Michael Bay
736,Jan de Bont
742,Tom Holland (filmmaker)
743,Rick Friedberg
747,John Landis
748,David Twohy
759,Freida Lee Mock
760,Joseph Vilsmaier
761,Simon Wincer
762,Andrew Bergman
764,James Mangold
765,Francis Ford Coppola
766,Mary Harron
773,Djibril Diop Mambéty
778,Danny Boyle
779,Scott Winant
781,Bernardo Bertolucci
782,Tony Scott
783,Gary Trousdale
783,Kirk Wise
784,Ben Stiller
785,Bobby Farrelly
785,Peter Farrelly
788,Tom Shadyac
795,Alexandre Rockwell
798,Rob Cohen
799,Peter Jackson
800,John Sayles
801,Bronwen Hughes
803,Nicole Holofcener
804,Edward Burns
805,Joel Schumacher
806,Michael Corrente
808,Fraser Clarke Heston
809,Kevin Hooks
810,Paul Michael Glaser
818,Arlene Sanford
828,Steve Barron
830,Hugh Wilson (director)
832,Ron Howard
833,Hart Bochner
836,Andrew Davis (director)
837,Danny DeVito
839,Tim Pope
840,Harry Winer
848,Lee David Zlotoff
849,John Carpenter
851,Julian Schnabel
852,Ron Shelton
858,Francis Ford Coppola
866,The Wachowskis
867,Arthur Hiller
869,Robert Altman
870,Christopher Cain
879,Peter Hyams
880,John Frankenheimer
881,David Mickey Evans
882,David Koepp
885,Norman Jewison
886,Ernest Dickerson
892,Trevor Nunn
893,Keith Gordon
897,Sam Wood
898,George Cukor
899,Gene Kelly
899,Stanley Donen
900,Vincente Minnelli
901,Stanley Donen
902,Blake Edwards
903,Alfred Hitchcock
904,Alfred Hitchcock
905,Frank Capra
906,George Cukor
907,Mark Sandrich
908,Alfred Hitchcock
909,Billy Wilder
910,Billy Wilder
911,Stanley Donen
912,Michael Curtiz
913,John Huston
914,George Cukor
916,William Wyler
917,Walter Lang
918,Vincente Minnelli
919,Victor Fleming
920,Victor Fleming
921,Richard Benjamin
923,Orson Welles
924,Stanley Kubrick
926,Joseph L. Mankiewicz
927,George Cukor
928,Alfred Hitchcock
929,Alfred Hitchcock
930,Alfred Hitchcock
931,Alfred Hitchcock
932,Leo McCarey
933,Alfred Hitchcock
934,Vincente Minnelli
935,Vincente Minnelli
936,Ernst Lubitsch
937,Billy Wilder
938,Vincente Minnelli
940,Michael Curtiz
940,William Keighley
941,Rouben Mamoulian
942,Otto Preminger
943,Joseph L. Mankiewicz
944,Frank Capra
945,Mark Sandrich
946,Ernst Lubitsch
947,Gregory La Cava
948,George Stevens
949,Elia Kazan
951,Howard Hawks
952,Michael Anderson (director)
953,Frank Capra
954,Frank Capra
955,Howard Hawks
956,George Stevens
959,John Cromwell (director)
961,John Cromwell (director)
963,Henry Koster
965,Alfred Hitchcock
968,George A. Romero
969,John Huston
970,John Huston
971,Richard Brooks
973,Frank Capra
976,Frank Borzage
979,Thaddeus O'Sullivan
981,Darrell Roodt
982,Joshua Logan
984,Richard Schenkman
986,Carroll Ballard
988,Allison Anders
990,Ringo Lam
991,Neil Jordan
993,Matthew Broderick
996,Walter Hill (director)
998,F. Gary Gray
999,John Herzfeld
1003,Michael Apted
1004,John Gray (director)
1005,Robert Lieberman
1006,James Foley (director)
1007,Norman Tokar
1009,John Hough (director)
1010,Robert Stevenson (director)
1011,Robert Stevenson (director)
1012,Robert Stevenson (director)
1013,David Swift (director)
1014,David Swift (director)
1015,Duwayne Dunham
1016,Charles Barton (director)
1017,Ken Annakin
1018,Robert Stevenson (director)
1020,Jon Turteltaub
1021,William Dear
1022,Clyde Geronimi
1022,Hamilton Luske
1022,Wilfred Jackson
1023,Wolfgang Reitherman
1024,Clyde Geronimi
1024,Harold Young (director)
1024,Jack Kinney
1024,Norm Ferguson (animator)
1025,Wolfgang Reitherman
1027,Kevin Reynolds (director)
1028,Robert Stevenson (filmmaker)
1029,Ben Sharpsteen
1029,Jack Kinney
1029,Norm Ferguson (animator)
1029,Wilfred Jackson
1030,Don Chaffey
1031,Robert Stevenson (director)
1032,Clyde Geronimi
1032,Hamilton Luske
1032,Wilfred Jackson
1033,Art Stevens
1033,Richard Rich (filmmaker)
1033,Ted Berman
1034,Matthew Bright
1035,Robert Wise
1036,John McTiernan
1037,Brett Leonard
1040,Christopher Hampton
1041,Mike Leigh
1042,Tom Hanks
1043,Michael Pressman
1046,Hettie MacDonald
1049,Stephen Hopkins (director)
1050,Al Pacino
1051,Steve Buscemi
1053,John McNaughton
1054,Spike Lee
1055,George P. Cosmatos
1056,Michael Winterbottom
1057,Woody Allen
1060,Doug Liman
1061,Barry Levinson
1064,Tad Stones
1066,Mark Sandrich
1068,Edward Dmytryk
1073,Mel Stuart
1076,Jack Clayton
1077,Woody Allen
1078,Woody Allen
1079,Charles Crichton
1080,Terry Jones
1081,Blake Edwards
1082,Michael Ritchie (film director)
1083,Blake Edwards
1084,Arthur Penn
1085,John Sturges
1086,Alfred Hitchcock
1088,Emile Ardolino
1089,Quentin Tarantino
1090,Oliver Stone
1091,Ted Kotcheff
1092,Paul Verhoeven
1093,Oliver Stone
1094,Neil Jordan
1095,James Foley (director)
1096,Alan J. Pakula
1097,Steven Spielberg
1099,Edwin L. Marin
1100,Tony Scott
1101,Tony Scott
1103,Nicholas Ray
1104,Elia Kazan
1107,Amy Heckerling
1112,Alan Taylor (director)
1114,Abel Ferrara
1119,Peter Cohn (director)
1120,Miloš Forman
1124,Mark Rydell
1125,Blake Edwards
1126,Ate de Jong
1127,James Cameron
1128,John Carpenter
1129,John Carpenter
1131,Claude Berri
1135,Howard Zieff
1136,Terry Gilliam
1136,Terry Jones
1137,Bruce LaBruce
1137,Rick Castro
1147,Leon Gast
1162,Peter Medak
1167,Garry Marshall
1170,Phillip Rhee
1171,Tim Robbins
1175,Jean-Pierre Jeunet
1175,Marc Caro
1178,Stanley Kubrick
1179,Stephen Frears
1180,Peter Chelsom
1183,Anthony Minghella
1184,Gabriele Salvatores
1185,Jim Sheridan
1187,John Sayles
1188,Baz Luhrmann
1189,Errol Morris
1191,Alek Keshishian
1192,Jennie Livingston
1193,Miloš Forman
1197,Rob Reiner
1199,Terry Gilliam
1200,James Cameron
1203,Sidney Lumet
1204,David Lean
1206,Stanley Kubrick
1207,Robert Mulligan
1208,Francis Coppola
1212,Carol Reed
1213,Martin Scorsese
1214,Ridley Scott
1215,Sam Raimi
1217,Akira Kurosawa
1219,Alfred Hitchcock
1220,John Landis
1222,Stanley Kubrick
1224,Kenneth Branagh
1225,Miloš Forman
1227,Sergio Leone
1228,Martin Scorsese
1230,Woody Allen
1231,Philip Kaufman
1232,Andrei Tarkovsky
1234,George Roy Hill
1236,Hal Hartley
1238,Bill Forsyth
1240,James Cameron
1242,Edward Zwick
1244,Woody Allen
1245,Coen brothers
1246,Peter Weir
1247,Mike Nichols
1248,Orson Welles
1250,David Lean
1252,Roman Polanski
1253,Robert Wise
1254,John Huston
1255,Peter Jackson
1256,Leo McCarey
1258,Stanley Kubrick
1259,Rob Reiner
1260,Fritz Lang
1262,John Sturges
1263,Michael Cimino
1264,Jean-Jacques Beineix
1265,Harold Ramis
1266,Clint Eastwood
1267,John Frankenheimer
1268,Allan Moyle
1269,Frank Capra
1270,Robert Zemeckis
1271,Jon Avnet
1272,Franklin J. Schaffner
1273,Jim Jarmusch
1274,Katsuhiro Otomo
1275,Russell Mulcahy
1276,Stuart Rosenberg
1277,Jean-Paul Rappeneau
1278,Mel Brooks
1279,Jim Jarmusch
1281,Charlie Chaplin
1282,Ben Sharpsteen
1282,David Hand (animator)
1282,Ford Beebe
1282,Hamilton Luske
1282,James Algar
1282,Norm Ferguson (animator)
1282,T. Hee
1282,Wilfred Jackson
1283,Fred Zinnemann
1284,Howard Hawks
1285,Michael Lehmann
1286,Jeannot Szwarc
1287,William Wyler
1288,Rob Reiner
1290,Howard Deutch
1291,Steven Spielberg
1292,Hal Ashby
1293,Richard Attenborough
1295,Philip Kaufman
1297,Martha Coolidge
1299,Roland Joffé
1301,Fred M. Wilcox (director)
1302,Phil Alden Robinson
1303,John Huston
1304,George Roy Hill
1307,Rob Reiner
1310,Doug Pray
1321,John Landis
1323,Richard Fleischer
1326,Damiano Damiani
1327,Stuart Rosenberg
1330,Fred Walton (director)
1331,Robert Wise
1332,John Schlesinger
1333,Alfred Hitchcock
1334,Irvin Yeaworth
1335,Jeffrey Bloom
1336,Eric Red
1337,Robert Wise
1341,Dan Curtis
1342,Bernard Rose (director)
1343,Martin Scorsese
1344,J. Lee Thompson
1345,Brian De Palma
1346,Paul Schrader
1347,Wes Craven
1350,Richard Donner
1352,Kevin Spacey
1353,Barbra Streisand
1354,Lars von Trier
1355,Ole Bornedal
1356,Jonathan Frakes
1357,Scott Hicks (director)
1358,Billy Bob Thornton
1359,Brian Levant
1361,Joe Berlinger and Bruce Sinofsky
1363,Penny Marshall
1365,Patrice Leconte
1366,Nicholas Hytner
1367,Stephen Herek
1370,Renny Harlin
1371,Robert Wise
1372,Nicholas Meyer
1373,William Shatner
1374,Nicholas Meyer
1375,Leonard Nimoy
1376,Leonard Nimoy
1377,Tim Burton
1378,Christopher Cain
1379,Geoff Murphy
1380,Randal Kleiser
1381,Patricia Birch
1382,Dwight H. Little
1387,Steven Spielberg
1388,Jeannot Szwarc
1389,Joe Alves
1390,Peter Segal
1391,Tim Burton
1392,Alexander Payne
1394,Coen brothers
1395,Barry Levinson
1396,Phil Alden Robinson
1397,Anjelica Huston
1398,Richard Attenborough
1399,Jerry Zaks
1401,Rob Reiner
1405,Mike Judge
1406,Claude Chabrol
1407,Wes Craven
1408,Michael Mann
1409,Nora Ephron
1411,Kenneth Branagh
1412,Terry George
1413,Dan Ireland
1414,Albert Brooks
1416,Alan Parker
1417,Jane Campion
1419,Nicolas Roeg
1422,Dwight Little
1423,Peter Davis (director)
1425,Fred Schepisi
1425,Robert Young (director)
1426,George T. Miller
1427,Robert Butler (director)
1428,Michael Rymer
1431,Dennis Dugan
1432,Thomas Carter (director)
1437,Andrew Birkin
1438,Roger Donaldson
1439,Peter Baldwin (director)
1440,E. Max Frye
1441,Jeremiah S. Chechik
1442,Steve James (film producer)
1447,Vondie Curtis-Hall
1449,Christopher Guest
1453,Ken Kwapis
1454,Richard Linklater
1456,Paul Miller (TV director)
1457,Andy Tennant
1458,Paul Schrader
1459,Clint Eastwood
1460,Bob Spiers
1464,David Lynch
1465,John Singleton
1466,Mike Newell (director)
1468,Jeff Pollack
1473,Tamra Davis
1475,Mira Nair
1476,Betty Thomas
1479,Phillip Noyce
1480,Bille August
1483,David Cronenberg
1484,Greg Mottola
1485,Tom Shadyac
1487,Gregory Nava
1488,Alan J. Pakula
1489,Mark Dindal
1493,Emma-Kate Croghan
1495,David Winning
1495,Shuki Levy
1496,Bernard Rose (director)
1498,Pat O'Connor (director)
1499,Luis Llosa
1500,George Armitage
1502,Lynne Stopkewich
1503,Tom Schulman
1507,Bruce Beresford
1513,David Mirkin
1515,Mick Jackson (director)
1516,Peter Duncan (director)
1517,Jay Roach
1518,Jonathan Mostow
1526,Ivan Reitman
1527,Luc Besson
1529,Gregg Araki
1541,Griffin Dunne
1542,Mark Herman
1544,Steven Spielberg
1545,Jacques Doillon
1546,Steven Soderbergh
1547,Chip Rosenbloom
1549,Clare Peploe
1550,Jonathan Lynn
1551,Caroline Thompson
1554,Peter Greenaway
1556,Jan de Bont
1562,Joel Schumacher
1565,Jim Wilson (producer)
1566,John Musker
1566,Ron Clements
1569,P. J. Hogan
1573,John Woo
1574,Eric Schaeffer
1581,Martha Coolidge
1582,William Dear
1583,Michael Ritchie (film director)
1585,Shirley Barrett
1586,Ridley Scott
1587,John Milius
1588,Sam Weisman
1589,James Mangold
1590,Paul W. S. Anderson
1591,Mark A.Z. Dippé
1592,Charles Martin Smith
1593,Glenn Gordon Caron
1594,Neil LaBute
1596,Mike Leigh
1597,Richard Donner
1598,Barbet Schroeder
1599,Kenneth Johnson (filmmaker)
1600,Nick Cassavetes
1601,Bill Duke
1602,Andy Cadiff
1603,Guillermo del Toro
1604,Brett Ratner
1605,Marco Brambilla
1606,John Nicolella
1608,Wolfgang Petersen
1610,John McTiernan
1611,Gus Van Sant
1613,Miguel Arteta
1614,Frank Oz
1615,Lee Tamahori
1616,Mimi Leder
1617,Curtis Hanson
1619,Jean-Jacques Annaud
1620,Gary Fleder
1621,George Tillman Jr.
1623,Robert Kurtzman
1624,Jocelyn Moorhouse
1625,David Fincher
1626,Félix Enríquez Alcalá
1627,Oliver Stone
1631,Christian Duguay (director)
1633,Victor Nuñez
1635,Ang Lee
1639,Kevin Smith
1641,Peter Cattaneo
1644,Jim Gillespie (director)
1645,Taylor Hackford
1647,Andy Wilson (director)
1648,Mark Waters
1650,Agnieszka Holland
1652,Jim Jarmusch
1653,Andrew Niccol
1654,Charles Sturridge
1655,Joe Chappelle
1656,Beeban Kidron
1658,Danny Boyle
1659,Morgan J. Freeman
1660,Kasi Lemmons
1661,Jeb Stuart (writer)
1662,Jim Kouf
1663,Ivan Reitman
1665,Mel Smith
1667,Costa-Gavras
1670,Michael Winterbottom
1672,Francis Ford Coppola
1673,Paul Thomas Anderson
1674,Peter Weir
1675,John Badham
1676,Paul Verhoeven
1677,Sidney Lumet
1678,Wayne Wang
1679,Alex Zamm
1680,Peter Howitt
1681,John R. Leonetti
1682,Peter Weir
1683,Iain Softley
1686,Jon Avnet
1687,Michael Caton-Jones
1688,Don Bluth
1688,Gary Goldman
1689,Jon Amiel
1693,Steven Spielberg
1694,Robert Duvall
1695,Agnès Merlet
1696,Sean Mathias
1699,Neil Jordan
1701,Woody Allen
1702,Les Mayfield
1703,Bryan Spicer
1704,Gus Van Sant
1707,Raja Gosnell
1711,Clint Eastwood
1713,Gore Verbinski
1717,Wes Craven
1719,Atom Egoyan
1721,James Cameron
1722,Roger Spottiswoode
1727,Robert Redford
1729,Quentin Tarantino
1730,Martin Scorsese
1731,Stanley Tong
1732,Coen brothers
1733,Alan Rudolph
1735,Alfonso Cuarón
1746,Penelope Spheeris
1747,Barry Levinson
1748,Alex Proyas
1752,Mikael Salomon
1753,Tamra Davis
1754,Gregory Hoblit
1755,Stefan Schwartz
1760,Bob Spiers
1762,Stephen Sommers
1769,Antoine Fuqua
1770,Michael Radford
1772,John Landis
1777,Frank Coraci
1779,Barry Levinson
1783,Volker Schlöndorff
1784,James L. Brooks
1785,Abel Ferrara
1791,Robert Benton
1792,Stuart Baird
1794,Richard Kwietniowski
1797,David Breashears
1797,Greg MacGillivray
1799,Peter O'Fallon
1801,Randall Wallace
1804,Richard Linklater
1810,Mike Nichols
1812,M. Night Shyamalan
1821,Nicholas Hytner
1824,Stephen Gyllenhaal
1825,Ice Cube
1826,Steve Gomer
1827,Michael Moore
1829,Wayne Wang
1831,Stephen Hopkins (director)
1833,Harold Becker
1834,David Mamet
1835,Brad Silberling
1836,Whit Stillman
1837,Howard Deutch
1839,Michael Lehmann
1840,Spike Lee
1841,Robert Altman
1845,Jake Kasdan
1848,Peter Hewitt (director)
1855,Todd Holland
1856,Nick Broomfield
1857,Tom DiCillo
1862,Peter Medak
1866,Kirk Wong
1867,Carl Schenkel
1875,Jill Sprecher
1876,Mimi Leder
1881,Frederik Du Chau
1882,Roland Emmerich
1883,Warren Beatty
1884,Terry Gilliam
1887,Christopher Guest
1888,Forest Whitaker
1889,Erik Skjoldbjærg
1892,Andrew Davis (filmmaker)
1895,Deborah Kaplan
1895,Harry Elfont
1897,Lisa Cholodenko
1902,Tiffanie DeBartolo
1904,Hal Hartley
1906,Noah Baumbach
1907,Barry Cook
1907,Tony Bancroft
1910,Paddy Breathnach
1911,Betty Thomas
1912,Steven Soderbergh
1913,Peter Weir
1914,Chris Eyre
1917,Michael Bay
1918,Richard Donner
1919,Daisy von Scherler Mayer
1920,Joe Dante
1923,Bobby Farrelly
1923,Peter Farrelly
1924,Ed Wood
1926,Harry Beaumont
1927,Lewis Milestone
1928,Wesley Ruggles
1929,Edmund Goulding
1931,Frank Lloyd
1932,Robert Z. Leonard
1933,William Dieterle
1934,Frank Capra
1936,William Wyler
1937,Leo McCarey
1938,Billy Wilder
1939,William Wyler
1940,Elia Kazan
1941,Laurence Olivier
1942,Robert Rossen
1944,Fred Zinnemann
1945,Elia Kazan
1946,Delbert Mann
1947,Jerome Robbins
1947,Robert Wise
1948,Tony Richardson
1949,Fred Zinnemann
1950,Norman Jewison
1951,Carol Reed
1952,John Schlesinger
1953,William Friedkin
1954,John G. Avildsen
1955,Robert Benton
1956,Robert Redford
1957,Hugh Hudson
1958,James L. Brooks
1959,Sydney Pollack
1960,Bernardo Bertolucci
1961,Barry Levinson
1962,Bruce Beresford
1963,Woody Allen
1964,Alan J. Pakula
1965,Alex Cox
1966,Whit Stillman
1967,Jim Henson
1968,John Hughes (filmmaker)
1969,Jack Sholder
1970,Chuck Russell
1971,Renny Harlin
1972,Stephen Hopkins (director)
1974,Sean S. Cunningham
1975,Steve Miner
1979,Tom McLoughlin
1980,John Carl Buechler
1981,Rob Hedden
1982,John Carpenter
1983,Rick Rosenthal
1984,Tommy Lee Wallace
1985,Dwight H. Little
1986,Dominique Othenin-Girard
1987,Paul Lynch (director)
1991,Tom Holland (filmmaker)
1992,John Lafia
1993,Jack Bender
1994,Tobe Hooper
1995,Brian Gibson (director)
1996,Gary Sherman (director)
1997,William Friedkin
1998,John Boorman
1999,William Peter Blatty
2000,Richard Donner
2001,Richard Donner
2002,Richard Donner
2003,Joe Dante
2004,Joe Dante
2005,Richard Donner
2009,Richard Fleischer
2010,Fritz Lang
2011,Robert Zemeckis
2012,Robert Zemeckis
2013,Ronald Neame
2016,Vincent McEveety
2017,Jack Donohue (director)
2018,David Hand (animator)
2018,James Algar
2020,Stephen Frears
2021,David Lynch
2022,Martin Scorsese
2024,Michael Tolkin
2025,Adrian Lyne
2026,David Nutter
2028,Steven Spielberg
2032,Robert Butler (director)
2033,Richard Rich (filmmaker)
2033,Ted Berman
2034,Gary Nelson (director)
2035,Robert Stevenson (director)
2036,Rupert Wainwright
2037,Norman Tokar
2038,Norman Tokar
2040,Robert Butler (director)
2041,Charles Jarrott
2042,Sam Weisman
2043,Robert Stevenson (director)
2044,Steven Hilliard Stern
