movieId,value
259,Trevor Jones (composer)
261,Thomas Newman
262,Patrick Doyle
266,James Horner
267,Craig Safan
270,Ennio Morricone
271,Mark Isham
272,George Fenton
272,George Frideric Handel
274,Mark Mancina
275,George Fenton
276,Michael Convertino
277,Bruce Broughton
278,Mark Isham
279,Mark McKenzie (composer)
280,Christopher Young
281,Howard Shore
282,Mark Isham
287,Todd Boekelheide
289,Rachel Portman
292,James Newton Howard
294,Alan Silvestri
295,Rachel Portman
300,Mark Isham
303,Alan Silvestri
304,Elmer Bernstein
310,Ron Ramin
312,Marc Shaiman
313,Lex de Azevedo
314,Mason Daring
315,John Barry (composer)
316,David Arnold
317,Michael Convertino
318,Thomas Newman
319,Simon Boswell
324,Dave Faulkner (musician)
325,Steve Bartek
327,Graeme Revell
330,Christopher Young
331,Debbie Wiseman
332,Dave Davies
332,John Carpenter
334,Joshua Redman
336,Gary Chang
337,Alan Parker (musician)
337,Björn Isfält
338,Christopher Young
339,Randy Edelman
340,Thomas Newman
383,James Newton Howard
384,Carter Burwell
385,Julian Nott
386,Graeme Revell
387,Marcus Miller
393,Graeme Revell
408,Bill Conti
409,Marcus Miller
410,Marc Shaiman
412,Elmer Bernstein
413,Carter Burwell
414,David Newman (composer)
415,Arthur B. Rubinstein
416,Jerry Goldsmith
419,Lalo Schifrin
420,Nile Rodgers
421,Danny Elfman
423,Alan Silvestri
424,Jeff Beck
424,Nile Rodgers
425,Jack Nitzsche
426,Joe Delia
427,Graeme Revell
429,Steve Bartek
430,Hans Zimmer
431,Patrick Doyle
432,Marc Shaiman
433,Alan Silvestri
434,Trevor Jones (composer)
435,David Newman (composer)
436,Dominic Frontiere
438,Bon Jovi
438,David Newman (composer)
440,James Newton Howard
442,Elliot Goldenthal
444,Ben Mink
444,K.d. lang
445,Richard Gibbs
448,Maurice Jarre
449,Jimmy Manzie
450,Patrick Leonard
451,Thomas Newman
452,Carl Davis
453,Bruce Broughton
454,Dave Grusin
455,Basil Poledouris
456,Stewart Copeland
457,James Newton Howard
458,Ry Cooder
459,Mark Isham
460,Miles Goodman
461,Brendan Dolan
464,Graeme Revell
466,Basil Poledouris
467,Anton Sanko
469,Hans Zimmer
471,Carter Burwell
472,Hans Zimmer
474,Ennio Morricone
475,Trevor Jones (composer)
476,Terrence Blanchard
479,Alan Silvestri
480,John Williams
481,Carter Burwell
482,Tomandandy
484,Basil Poledouris
485,Michael Kamen
486,Alan Menken
487,Bruce Rowland
488,Howard Shore
489,Mark Isham
490,Jerry Goldsmith
491,James Horner
493,Quincy Jones III
494,Jerry Goldsmith
497,Patrick Doyle
499,Michael Gore
500,Howard Shore
501,Andrew Dickson
502,Bill Conti
504,Graeme Revell
505,Marc Shaiman
506,Sally Potter
507,Lennie Niehaus
508,Howard Shore
509,Michael Nyman
510,Stanley Clarke
511,Michel Colombier
512,Colin Towns
513,Joel McNeely
514,David A. Stewart
515,Richard Robbins (composer)
516,Hans Zimmer
517,Tōru Takemitsu
518,Rachel Portman
519,Basil Poledouris
520,Hummie Mann
521,Mark Isham
522,John Clifford White
527,John Williams
528,Bill Conti
529,James Horner
531,Zbigniew Preisner
532,Basil Poledouris
533,Jerry Goldsmith
534,George Fenton
535,Mark Isham
536,Cliff Eidelman
537,Rachel Portman
538,Jerry Goldsmith
539,Marc Shaiman
540,Howard Shore
541,Vangelis
542,Richard Gibbs
543,Bruce Broughton
544,Brad Fiedel
546,Alan Silvestri
547,Stewart Copeland
548,Joel McNeely
550,Thomas Newman
551,Danny Elfman
552,Michael Kamen
553,Bruce Broughton
555,Hans Zimmer
558,James Horner
562,Jill Wisoff
564,Dwight Yoakam
564,Pete Anderson
568,Craig Pruess
568,John Altman (composer)
568,Kuljit Bhamra
569,Stanley Clarke
574,David Carbonara
575,William Ross (composer)
577,Bruce Rowland
580,Richard Hartley (composer)
581,Carter Burwell
585,Guy Moon
586,John Williams
587,Maurice Jarre
589,Brad Fiedel
590,John Barry (composer)
592,Danny Elfman
593,Howard Shore
594,Frank Churchill
594,Leigh Harline
594,Paul Smith (composer)
595,Alan Menken
596,Leigh Harline
596,Paul Smith (composer)
597,James Newton Howard
599,Jerry Fielding
600,The Reverend Horton Heat
600,Tom Verlaine
605,James Newton Howard
606,Philip Glass
608,Carter Burwell
609,Bruce Broughton
610,Elmer Bernstein
611,Daniel Licht
612,Stewart Copeland
613,Claudio Capponi
618,Michel Camilo
619,Stephen Endelman
627,Mark Mothersbaugh
628,James Newton Howard
631,Mark Watters
634,Robert Folk
635,Charles Gross
636,Coil (band)
636,Lee Ranaldo
637,Alan Silvestri
638,Simon Boswell
639,Prince (musician)
640,Randy Edelman
647,James Horner
648,Danny Elfman
653,Randy Edelman
656,Stanley Clarke
661,Randy Newman
662,Carter Burwell
663,Craig Northey
665,Goran Bregović
671,Billy Barber (musician)
673,James Newton Howard
674,Bob Crewe
674,Charles Fox (composer)
685,Basil Poledouris
688,David Newman (composer)
691,Patrick Doyle
692,Christopher Franke
694,Gary Chang
695,Blake Leyh
697,Los Lobos
698,George S. Clinton
703,Stewart Copeland
704,Randy Edelman
706,KayGee
706,Miles Goodman
708,Howard Shore
709,J. A. C. Redford
710,Basil Poledouris
711,Joel McNeely
714,Neil Young
719,George Fenton
724,Graeme Revell
726,Mark Isham
731,George Fenton
733,Hans Zimmer
733,Nick Glennie-Smith
736,Mark Mancina
736,Van Halen
737,Michel Colombier
742,Daniel Licht
743,Bill Conti
759,Charles Bernstein (composer)
760,Enjott Schneider
761,David Newman (composer)
762,Howard Shore
764,Thurston Moore
765,Michael Kamen
766,John Cale
773,Aminata Fall
773,Josephine Baker
773,Mado Robin
775,Jean Prodromidès
775,Nino Rota
779,Miles Goodman
779,Terence Blanchard
781,Richard Hartley (composer)
782,Hans Zimmer
783,Alan Menken
784,John Ottman
785,Freedy Johnston
788,David Newman (composer)
798,Randy Edelman
799,Danny Elfman
800,Mason Daring
801,Jamshied Sharifi
803,Billy Bragg
804,Tom Petty and the Heartbreakers
805,Elliot Goldenthal
806,Thomas Newman
809,Graeme Revell
810,Christopher Tyng
818,Guy Moon
829,Carter Burwell
830,Marc Shaiman
832,James Horner
833,Ira Newborn
835,Michel Colombier
836,Jerry Goldsmith
837,David Newman (composer)
839,Graeme Revell
840,Bruce Broughton
848,James Horner
849,John Carpenter
849,Shirley Walker
851,John Cale
851,Julian Schnabel
852,William Ross (composer)
858,Nino Rota
866,Don Davis (composer)
867,John Debney
870,Randy Edelman
879,John Debney
880,Gary Chang
881,Richard Gibbs
882,James Newton Howard
885,Marc Shaiman
886,Elmer Bernstein
892,Shaun Davey
893,Michael Convertino
897,Victor Young
898,Franz Waxman
899,Arthur Freed
899,Nacio Herb Brown
900,George Gershwin
900,Ira Gershwin
900,Johnny Green
900,Saul Chaplin
901,Adolph Deutsch
901,George Gershwin
901,Ira Gershwin
901,Roger Edens
902,Henry Mancini
903,Bernard Herrmann
904,Franz Waxman
906,Bronisław Kaper
907,Max Steiner
908,Bernard Herrmann
909,Adolph Deutsch
910,Adolph Deutsch
911,Henry Mancini
912,Max Steiner
913,Adolph Deutsch
914,Frederick Loewe
916,Georges Auric
916,Victor Young
917,Cyril J. Mockridge
917,Herbert W. Spencer
917,Samuel Pokrass
918,George Stoll
919,Harold Arlen
920,Max Steiner
921,Ralph Burns
923,Bernard Herrmann
926,Alfred Newman (composer)
927,David Snell (composer)
927,Edward Ward (composer)
928,Franz Waxman
929,Alfred Newman (composer)
930,Roy Webb
931,Miklós Rózsa
932,Hugo Friedhofer
933,Lyn Murray
934,Adolph Deutsch
936,Werner R. Heymann
937,Charles Trenet
937,Franz Waxman
937,Henri Betti
937,Matty Malneck
937,Maurice de Feraudy
938,André Previn
938,Frederick Loewe
942,David Raksin
943,Bernard Herrmann
944,Dimitri Tiomkin
945,Irving Berlin
945,Max Steiner
946,Miklós Rózsa
946,Werner R. Heymann
947,Charles Previn
948,Dimitri Tiomkin
949,Leonard Rosenman
952,Victor Young
953,Dimitri Tiomkin
954,Dimitri Tiomkin
956,W. Franke Harling
959,Max Steiner
961,Max Steiner
963,Johnny Green
963,Sylvia Fine
965,Jack Beaver
965,Louis Levy
969,Allan Gray (composer)
970,Franco Mannino
971,Charles Wolcott
973,Dimitri Tiomkin
981,Stanley Clarke
982,George Duning
984,John Hill (musician)
986,Mark Isham
987,Jan A. P. Kaczmarek
988,Larry Klein
990,Robert Folk
991,Elliot Goldenthal
993,Bruce Broughton
996,Ry Cooder
998,Christopher Young
999,Anthony Marinelli
1003,Danny Elfman
1004,Trevor Rabin
1005,J. A. C. Redford
1006,Carter Burwell
1007,Buddy Baker (composer)
1009,Johnny Mandel
1010,George Bruns
1011,George Bruns
1012,Oliver Wallace
1012,Will Schaefer
1013,Paul Smith (composer)
1013,Richard M. Sherman
1013,Robert B. Sherman
1014,Paul Smith (composer)
1015,Bruce Broughton
1016,Paul Smith (composer)
1017,William Alwyn
1020,Hans Zimmer
1021,Randy Edelman
1022,Oliver Wallace
1022,Paul Smith (composer)
1023,Buddy Baker (composer)
1024,Charles Wolcott
1024,Edward H. Plumb
1024,Paul Smith (composer)
1025,George Bruns
1027,Michael Kamen
1028,Richard M. Sherman
1028,Robert B. Sherman
1029,Frank Churchill
1029,Oliver Wallace
1030,Irwin Kostal
1031,Irwin Kostal
1032,Oliver Wallace
1033,Buddy Baker (composer)
1034,Danny Elfman
1035,Irwin Kostal
1035,Oscar Hammerstein II
1035,Richard Rodgers
1036,Michael Kamen
1037,Dan Wyman
1040,Philip Glass
1041,Andrew Dickson
1042,Howard Shore
1043,James Horner
1046,John Altman (composer)
1049,Jerry Goldsmith
1050,Howard Shore
1051,Evan Lurie
1054,Terence Blanchard
1055,Bruce Broughton
1056,Adrian Johnston (musician)
1057,Dick Hyman
1061,John Williams
1064,Mark Watters
1066,George Gershwin
1066,Ira Gershwin
1068,Roy Webb
1073,Anthony Newley
1073,Leslie Bricusse
1076,Georges Auric
1077,Woody Allen
1078,Marvin Hamlisch
1079,John Du Prez
1080,Geoffrey Burgon
1081,Henry Mancini
1081,Leslie Bricusse
1082,John Rubinstein
1083,Henry Mancini
1084,Charles Strouse
1085,Dimitri Tiomkin
1086,Dimitri Tiomkin
1088,John Morris (composer)
1090,Georges Delerue
1091,Andy Summers
1092,Jerry Goldsmith
1093,The Doors
1094,Anne Dudley
1095,James Newton Howard
1096,Marvin Hamlisch
1097,John Williams
1099,Franz Waxman
1100,Hans Zimmer
1101,Harold Faltermeyer
1103,Leonard Rosenman
1104,Alex North
1105,David C. Williams (film composer)
1107,David Kitay
1112,Rachel Portman
1114,Joe Delia
1119,Joe Delia
1120,Thomas Newman
1124,Dave Grusin
1125,Henry Mancini
1126,Randy Edelman
1127,Alan Silvestri
1128,John Carpenter
1129,Alan Howarth (composer)
1129,John Carpenter
1131,Giuseppe Verdi
1131,Jean-Claude Petit
1135,Bill Conti
1162,John Cameron (musician)
1167,Jeremy Lubbock
1167,Jimmy Dunne (Songwriter)
1170,Barry Goldberg
1171,David Robbins (composer)
1175,Carlos d'Alessio
1178,Gerald Fried
1179,Elmer Bernstein
1180,John Altman (composer)
1183,Gabriel Yared
1185,Elmer Bernstein
1187,Mason Daring
1188,David Hirschfelder
1189,Philip Glass
1191,Madonna
1193,Jack Nitzsche
1197,Mark Knopfler
1199,Michael Kamen
1200,James Horner
1203,Kenyon Hopkins
1204,Maurice Jarre
1206,Wendy Carlos
1207,Elmer Bernstein
1208,Carmine Coppola
1208,Francis Coppola
1212,Anton Karas
1214,Jerry Goldsmith
1215,Joseph LoDuca
1217,Toru Takemitsu
1219,Bernard Herrmann
1222,Abigail Mead
1224,Patrick Doyle
1227,Ennio Morricone
1230,Annie Hall
1231,Bill Conti
1232,Eduard Artemyev
1234,Marvin Hamlisch
1238,Mark Knopfler
1240,Brad Fiedel
1242,James Horner
1244,Buffalo Philharmonic Orchestra
1244,George Gershwin
1244,Michael Tilson Thomas
1244,New York Philharmonic
1244,Zubin Mehta
1245,Carter Burwell
1246,Maurice Jarre
1247,Dave Grusin
1247,Paul Simon
1248,Henry Mancini
1250,Malcolm Arnold
1252,Jerry Goldsmith
1253,Bernard Herrmann
1254,Max Steiner
1256,Bert Kalmar
1256,Harry Ruby
1258,Rachel Elkind
1258,Wendy Carlos
1259,Jack Nitzsche
1262,Elmer Bernstein
1263,Stanley Myers
1264,Vladimir Cosma
1265,George Fenton
1266,Lennie Niehaus
1267,David Amram
1268,Cliff Martinez
1269,Max Steiner
1270,Alan Silvestri
1271,Thomas Newman
1272,Jerry Goldsmith
1273,John Lurie
1274,Tsutomu Ōhashi
1275,Michael Kamen
1276,Lalo Schifrin
1277,Jean-Claude Petit
1278,John Morris (composer)
1279,Tom Waits
1283,Dimitri Tiomkin
1284,Max Steiner
1285,David Newman (composer)
1286,John Barry (composer)
1287,Miklós Rózsa
1288,Christopher Guest
1288,Harry Shearer
1288,Michael McKean
1288,Rob Reiner
1290,Stephen Hague
1291,John Williams
1292,Johnny Mandel
1293,George Fenton
1293,Ravi Shankar
1297,Thomas Newman
1299,Mike Oldfield
1301,Bebe and Louis Barron
1302,James Horner
1303,Maurice Jarre
1304,Burt Bacharach
1307,Harry Connick Jr.
1307,Marc Shaiman
1312,Debbie Wiseman
1321,Elmer Bernstein
1323,Howard Blake
1325,Daniel Licht
1326,Lalo Schifrin
1327,Lalo Schifrin
1328,Milan Kymlicka
1330,Charles Bernstein (composer)
1331,Michael Small
1332,J. Peter Robinson
1334,Burt Bacharach
1334,Mack David
1334,Ralph Carmichael
1335,Gil Melle
1336,Loek Dikker
1337,Roy Webb
1341,Bob Cobert
1342,Philip Glass
1343,Bernard Herrmann
1343,Elmer Bernstein
1344,Bernard Herrmann
1345,Pino Donaggio
1346,Giorgio Moroder
1347,Charles Bernstein (composer)
1350,Jerry Goldsmith
1352,Michael Brook
1353,Marvin Hamlisch
1356,Jerry Goldsmith
1357,David Hirschfelder
1358,Daniel Lanois
1359,David Newman (composer)
1361,Metallica
1363,Hans Zimmer
1365,Antoine Duhamel
1366,George Fenton
1367,Michael Kamen
1370,Michael Kamen
1371,Jerry Goldsmith
1372,Cliff Eidelman
1373,Jerry Goldsmith
1374,James Horner
1375,James Horner
1376,Leonard Rosenman
1377,Danny Elfman
1378,Anthony Marinelli
1379,Alan Silvestri
1379,Jon Bon Jovi
1380,Michael Gibson (musician)
1381,Louis St. Louis
1382,James Newton Howard
1387,John Williams
1388,John Williams
1389,Alan Parker (musician)
1390,William Ross (composer)
1391,Danny Elfman
1392,Rolfe Kent
1394,Carter Burwell
1396,James Horner
1397,Van Dyke Parks
1398,George Fenton
1399,Rachel Portman
1401,Marc Shaiman
1405,John Frizzell (composer)
1407,Marco Beltrami
1408,Randy Edelman
1408,Trevor Jones (composer)
1409,Randy Newman
1411,Patrick Doyle
1412,Bill Whelan
1413,Hans Zimmer
1413,Harry Gregson-Williams
1414,Marc Shaiman
1416,Andrew Lloyd Webber
1417,Wojciech Kilar
1419,John Barry (composer)
1422,Christopher Young
1425,Jerry Goldsmith
1426,Bruce Rowland
1427,Shirley Walker
1428,Gavin Friday
1428,John Clifford White
1428,Maurice Seezer
1431,George S. Clinton
1432,Steve Porcaro
1437,Edward Shearmur
1438,James Newton Howard
1438,John Frizzell (composer)
1439,Michel Colombier
1440,Richard Gibbs
1441,Rachel Portman
1442,Mason Daring
1447,Stewart Copeland
1449,Christopher Guest
1449,Harry Shearer
1449,Michael McKean
1453,Cliff Eidelman
1454,Stewart Copeland
1456,Kevin Kiner
1457,Alan Silvestri
1458,Dave Grohl
1459,Lennie Niehaus
1460,Richard Gibbs
1464,Angelo Badalamenti
1465,John Williams
1466,Patrick Doyle
1468,Robert Folk
1473,Mark Mothersbaugh
1475,Mychael Danna
1476,Dust Brothers
1476,Marilyn Manson (band)
1476,Porno for Pyros
1476,Rob Zombie
1477,Darryl Jones
1479,Graeme Revell
1480,Hans Zimmer
1480,Harry Gregson-Williams
1483,Howard Shore
1485,James Newton Howard
1485,John Debney
1487,Dave Grusin
1488,James Horner
1495,Shuki Levy
1496,Stewart Copeland
1498,Michael Kamen
1499,Randy Edelman
1500,Joe Strummer
1502,Don MacDonald
1507,Ross Edwards (composer)
1513,Steve Bartek
1515,Alan Silvestri
1516,Nigel Westlake
1517,George S. Clinton
1518,Basil Poledouris
1526,James Newton Howard
1527,Éric Serra
1541,Rachel Portman
1542,Trevor Jones (composer)
1544,John Williams
1545,Philippe Sarde
1546,Cliff Martinez
1546,Steven Soderbergh
1547,Joel Goldsmith
1549,Richard Hartley (composer)
1551,Elmer Bernstein
1554,Brian Eno
1556,Mark Mancina
1562,Elliot Goldenthal
1565,Christopher Young
1566,Alan Menken
1569,James Newton Howard
1573,John Powell (film composer)
1581,David Newman (composer)
1582,Joel McNeely
1583,Bruce Broughton
1586,Trevor Jones (composer)
1587,Basil Poledouris
1588,Marc Shaiman
1589,Howard Shore
1590,Michael Kamen
1591,Graeme Revell
1593,Carter Burwell
1596,Marianne Jean-Baptiste
1597,Carter Burwell
1598,Trevor Jones (composer)
1599,Mervyn Warren
1601,Elmer Bernstein
1602,Randy Edelman
1603,Marco Beltrami
1604,Lalo Schifrin
1605,John Lurie
1606,Joel Goldsmith
1608,Jerry Goldsmith
1610,Basil Poledouris
1614,Marc Shaiman
1615,Jerry Goldsmith
1616,Hans Zimmer
1617,Jerry Goldsmith
1619,John Williams
1620,Mark Isham
1621,Lisa Coleman (musician)
1621,Wendy Melvoin
1623,Harry Manfredini
1624,Richard Hartley (composer)
1625,Howard Shore
1626,Nick Glennie-Smith
1627,Ennio Morricone
1631,Normand Corbeil
1635,Mychael Danna
1639,David Pirner
1641,Anne Dudley
1644,John Debney
1645,James Newton Howard
1647,Richard Hartley (composer)
1648,Jeff Rona
1650,Jan A.P. Kaczmarek
1653,Michael Nyman
1654,Zbigniew Preisner
1655,David C. Williams (film composer)
1656,John Barry (composer)
1658,David Arnold
1659,Theodore Shapiro (composer)
1660,Terence Blanchard
1661,Basil Poledouris
1662,Mickey Hart
1663,Elmer Bernstein
1665,Howard Goodall
1667,Thomas Newman
1670,Adrian Johnston (musician)
1672,Elmer Bernstein
1673,Michael Penn
1674,Maurice Jarre
1675,John Ottman
1676,Basil Poledouris
1678,Rachel Portman
1680,David Hirschfelder
1681,George S. Clinton
1682,Burkhard Dallwitz
1682,Philip Glass
1682,Wojciech Kilar
1683,Edward Shearmur
1686,Thomas Newman
1687,Carter Burwell
1688,David Newman (composer)
1689,Christopher Young
1693,John Williams
1694,David Mansfield
1695,Krishna Levy
1696,Philip Glass
1699,Elliot Goldenthal
1702,Danny Elfman
1703,Randy Edelman
1704,Danny Elfman
1707,Nick Glennie-Smith
1711,Lennie Niehaus
1713,Alan Silvestri
1717,Marco Beltrami
1719,Mychael Danna
1721,James Horner
1722,David Arnold
1727,Gwilym Emyr Owen III
1727,Thomas Newman
1730,Philip Glass
1731,Michael Tavera
1732,Carter Burwell
1733,Mark Isham
1735,Patrick Doyle
1735,Ron Wasserman
1746,Boris Blank (musician)
1747,Mark Knopfler
1748,Trevor Jones (composer)
1752,Christopher Young
1753,Alf Clausen
1754,Tan Dun
1760,Paul Hardcastle
1762,Jerry Goldsmith
1769,Harry Gregson-Williams
1770,Jennie Muskett
1770,Luis Enríquez Bacalov
1772,Paul Shaffer
1777,Teddy Castellucci
1779,Elliot Goldenthal
1783,Klaus Doldinger
1784,Hans Zimmer
1785,Joe Delia
1791,Elmer Bernstein
1792,Jerry Goldsmith
1794,Startled Insects
1797,George Harrison
1798,Christopher Young
1799,Graeme Revell
1801,Nick Glennie-Smith
1804,Danny Barnes (musician)
1806,John Debney
1810,Ry Cooder
1821,George Fenton
1824,Trevor Rabin
1826,Van Dyke Parks
1829,Graeme Revell
1831,Bruce Broughton
1833,John Barry (composer)
1834,Carter Burwell
1835,Gabriel Yared
1837,Alan Silvestri
1839,Marc Shaiman
1841,Mark Isham
1845,The Greyboy Allstars
1848,Hans Zimmer
1848,Harry Gregson-Williams
1855,Bruce Broughton
1856,David Bergeaud
1856,Dylan Carlson (musician)
1857,Jim Farmer
1862,Edward Shearmur
1863,Robert Folk
1866,Graeme Revell
1867,Christopher Franke
1876,James Horner
1881,Patrick Doyle
1882,David Arnold
1883,Ennio Morricone
1884,Ray Cooper
1888,Dave Grusin
1889,Geir Jenssen
1891,Victoria Kelly (New Zealand Composer)
1892,James Newton Howard
1895,David Kitay
1895,Matthew Sweet
1904,Hal Hartley
1906,Luna (1990s American band)
1906,Robert Een
1907,Jerry Goldsmith
1910,Dario Marianelli
1911,Richard Gibbs
1912,David Holmes (musician)
1917,Trevor Rabin
1918,David Sanborn
1918,Eric Clapton
1918,Michael Kamen
1919,Michel Legrand
1920,Jerry Goldsmith
1923,Jonathan Richman
1928,Max Steiner
1929,William Axt
1931,Bronisław Kaper
1931,Herbert Stothart
1931,Walter Jurmann
1932,Harold Adamson
1932,Walter Donaldson
1933,Max Steiner
1934,Dimitri Tiomkin
1937,Robert Emmett Dolan
1938,Miklós Rózsa
1939,Emil Newman
1939,Hugo Friedhofer
1940,Alfred Newman (composer)
1941,William Walton
1942,Louis Gruenberg
1944,Morris Stoloff
1945,Leonard Bernstein
1946,Roy Webb
1947,Leonard Bernstein
1948,John Addison
1949,Georges Delerue
1950,Quincy Jones
1951,Johnny Green
1951,Lionel Bart
1952,John Barry (composer)
1953,Don Ellis
1954,Bill Conti
1955,Antonio Vivaldi
1955,John Kander
1955,Paul Gemignani
1956,Marvin Hamlisch
1957,Vangelis
1958,Michael Gore
1959,John Barry (composer)
1960,Cong Su
1960,David Byrne
1960,Ryuichi Sakamoto
1961,Hans Zimmer
1962,Hans Zimmer
1963,Marvin Hamlisch
1964,Michael Small
1965,Tito Larriva
1966,Tom Judson
1967,Trevor Jones (composer)
1968,Keith Forsey
1969,Christopher Young
1970,Angelo Badalamenti
1971,Craig Safan
1972,Jay Ferguson (American musician)
1974,Harry Manfredini
1975,Harry Manfredini
1979,Harry Manfredini
1980,Fred Mollin
1980,Harry Manfredini
1981,Fred Mollin
1982,John Carpenter
1983,Alan Howarth (composer)
1983,John Carpenter
1984,Alan Howarth (composer)
1984,John Carpenter
1985,Alan Howarth (composer)
1986,Alan Howarth (composer)
1987,Paul Zaza
1991,Joe Renzetti
1992,Graeme Revell
1993,Cory Lerios
1993,John D'Andrea
1994,Jerry Goldsmith
1995,Jerry Goldsmith
1996,Joe Renzetti
1997,Jack Nitzsche
1998,Ennio Morricone
1999,Barry De Vorzon
2000,Eric Clapton
2000,Michael Kamen
2001,David Sanborn
2001,Eric Clapton
2001,Michael Kamen
2002,David Sanborn
2002,Eric Clapton
2002,Michael Kamen
2003,Jerry Goldsmith
2004,Jerry Goldsmith
2005,Dave Grusin
2007,Luis Bacalov
2009,Fred Myrow
2010,Gottfried Huppertz
2011,Alan Silvestri
2012,Alan Silvestri
2013,John Williams
2016,Buddy Baker (composer)
2016,Joseph Dubin
2016,Paul J. Smith (composer)
2017,George Bruns
2017,Mel Leven
2017,Victor Herbert
2018,Edward H. Plumb
2018,Frank Churchill
2020,George Fenton
2021,Brian Eno
2021,Toto (band)
2022,Peter Gabriel
2024,Thomas Newman
2025,Ennio Morricone
2026,Mark Snow
2028,John Williams
2032,Bruce Belland
2032,Franklyn Marks
2033,Elmer Bernstein
2034,John Barry (composer)
2036,Nicholas Pike
2037,Ron Goodwin
2038,Lalo Schifrin
2041,Henry Mancini
2042,J. A. C. Redford
2043,Oliver Wallace
2044,Buddy Baker (composer)
2044,Joseph Dubin
2046,Alan Silvestri
2048,Henry Mancini
2050,Frank De Vol
2051,Frank De Vol
2052,John Debney
2055,Buddy Baker (composer)
2055,Joseph Dubin
2056,Jack Shaindlin
2056,Morton Gould
2056,Richard M. Sherman
2056,Robert B. Sherman
2056,Van Cleave
2058,Graeme Revell
2059,Alan Silvestri
2060,Ira Newborn
2065,Dick Hyman
2066,Roy Webb
2067,Maurice Jarre
2069,J.A.C. Redford
2070,George Dreyfus
2073,Alan Silvestri
2076,Angelo Badalamenti
2077,James Horner
2078,George Bruns
2080,Oliver Wallace
2081,Alan Menken
2082,David Newman (composer)
2083,Miles Goodman
2084,Alan Menken
2084,J. A. C. Redford
2087,Oliver Wallace
2088,Harry Nilsson
2089,Bruce Broughton
