movieId,value
52,Olympia Dukakis
52,Peter Weller
52,Woody Allen
53,Enrico Lo Verso
53,Michele Placido
54,Jay O. Sanders
54,Olivia d'Abo
54,Steve Guttenberg
55,Jennifer Jason Leigh
55,John C. Reilly
55,John Doe (musician)
55,Mare Winningham
55,Max Perlich
55,Ted Levine
55,Tom Bower (actor)
57,Anne Bancroft
57,Charles Durning
57,Claire Danes
57,Cynthia Stevenson
57,Dylan McDermott
57,Geraldine Chaplin
57,Holly Hunter
57,Robert Downey Jr.
57,Steve Guttenberg
60,David Keith (actor)
60,"Gary ""Litefoot"" Davis"
60,Hal Scardino
60,Lindsay Crouse
60,Richard Jenkins
60,Rishi Bhat
60,Steve Coogan
61,Beverly D'Angelo
61,Ed Harris
61,Joe Mantegna
61,Kiefer Sutherland
61,Sally Field
62,Glenne Headly
62,Jay Thomas
62,Olympia Dukakis
62,Richard Dreyfuss
63,Marlon Wayans
63,Shawn Wayans
65,Joey Lauren Adams
65,Kylie Minogue
65,Pauly Shore
65,Stephen Baldwin
65,William Atherton
66,Austin O'Brien
66,Ely Pouget
66,Kevin Conway (actor)
66,Matt Frewer
66,Patrick Bergin
69,Anna Maria Horsford
69,Bernie Mac
69,Chris Tucker
69,Ice Cube
69,John Witherspoon (actor)
69,Nia Long
69,Regina King
69,Tommy Lister Jr.
71,Christopher McDonald
71,Cindy Crawford
71,Steven Berkoff
71,William Baldwin
72,Cara Buono
72,Carlos Jacott
72,Chris Eigeman
72,Elliott Gould
72,Eric Stoltz
72,Jason Wiles
72,Josh Hamilton (actor)
72,Olivia d'Abo
72,Parker Posey
74,Christian Slater
74,Josh Brolin
74,Mary Stuart Masterson
74,Pamela Segall
75,Carol Kane
75,Don Knotts
75,Jeffrey Tambor
75,Julianne Phillips
75,Rick Moranis
75,Tom Arnold (actor)
76,Andrew Lauer
76,Jennifer Rubin (actress)
76,Peter Weller
76,Roy Dupuis
79,Alec Baldwin
79,Demi Moore
79,James Gandolfini
79,Lindsay Crouse
81,Andy García
81,Bill Nunn
81,Christopher Lloyd
81,Christopher Walken
81,Fairuza Balk
81,Gabrielle Anwar
81,Jack Warden
81,Steve Buscemi
81,Treat Williams
81,William Forsythe (actor)
86,Balthazar Getty
86,Caroline Goodall
86,Jeff Bridges
86,Jeremy Sisto
86,John Savage (actor)
86,Scott Wolf
87,Eric Lloyd
87,Faye Dunaway
87,Glenn Shadix
87,Jason Alexander
87,Paul Reubens
87,Rupert Everett
88,Chris Farley
88,Christine Ebersole
88,David Spade
88,Gary Busey
88,Tim Matheson
89,Charles S. Dutton
89,Christopher Walken
89,Gloria Reuben
89,Johnny Depp
89,Marsha Mason
89,Peter Strauss
89,Roma Maffia
92,Bronagh Gallagher
92,George Cole (actor)
92,Glenn Close
92,John Malkovich
92,Julia Roberts
92,Kathy Staff
92,Michael Gambon
93,Allen Payne
93,Angela Bassett
93,Eddie Murphy
93,Kadeem Hardison
93,Zakes Mokae
94,Annabeth Gish
94,Lauren Holly
94,Martha Plimpton
94,Matt Dillon
94,Max Perlich
94,Michael Rapaport
94,Mira Sorvino
94,Natalie Portman
94,Noah Emmerich
94,Pruitt Taylor Vince
94,Rosie O'Donnell
94,Timothy Hutton
94,Uma Thurman
95,Bob Gunton
95,Christian Slater
95,Delroy Lindo
95,Frank Whaley
95,Howie Long
95,John Travolta
95,Samantha Mathis
96,Celia Imrie
96,Gerard Horan
96,Joan Collins
96,Julia Sawalha
96,Mark Hadfield
96,Michael Maloney
96,Nicholas Farrell
96,Richard Briers
100,Al Pacino
100,Bridget Fonda
100,Danny Aiello
100,David Paymer
100,John Cusack
100,Martin Landau
101,James Caan
101,Luke Wilson
101,Owen Wilson
102,Bill Pullman
102,Dean Stockwell
102,Ellen DeGeneres
102,Joan Cusack
102,Joan Plowright
103,Christopher McDonald
103,David Paymer
103,Linda Fiorentino
103,Peter Coyote
103,Ray Liotta
104,Adam Sandler
104,Carl Weathers
104,Christopher McDonald
104,Julie Bowen
105,Annie Corley
105,Clint Eastwood
105,Meryl Streep
105,Victor Slezak
107,Dave Goelz
107,Frank Oz
107,Jerry Nelson
107,Kevin Clash
107,Steve Whitmire
107,Tim Curry
108,Christy Turlington
110,Brendan Gleeson
110,Catherine McCormack
110,Mel Gibson
110,Patrick McGoohan
110,Sophie Marceau
111,Albert Brooks
111,Cybill Shepherd
111,Harvey Keitel
111,Jodie Foster
111,Leonard Harris (actor)
111,Peter Boyle
111,Robert De Niro
113,Alfred Molina
113,Edward Furlong
113,Julia Weldon
113,Liam Neeson
113,Meryl Streep
116,Glenn Close
117,Charlotte Coleman
117,Hugh O'Conor
117,Roger Lloyd-Pack
117,Ruth Sheen
118,Ben Stiller
118,Elle Macpherson
118,Eric Schaeffer
118,James Rebhorn
118,Sarah Jessica Parker
119,Alan Arkin
119,Ally Walker
119,Andy García
119,David Ogden Stiers
119,Joe Pantoliano
119,Kevin McCarthy (actor)
119,Rachel Ticotin
119,Richard Bradford (actor)
121,David Hewlett
121,Henry Czerny
121,Lise Roy
121,Sebastian Spence
121,Timothy Webber
122,Chris Rock
122,David Alan Grier
122,Eartha Kitt
122,Eddie Murphy
122,Geoffrey Holder
122,Grace Jones
122,Halle Berry
122,Martin Lawrence
122,Robin Givens
126,Freddie Jones
126,Jack Black
126,Jason James Richter
126,Julie Cox
126,Melody Kay
126,Tony Robinson
129,Anne Heche
129,Christine Ebersole
129,Christine Lahti
129,John Goodman
129,Josh Charles
129,Peter Riegert
132,Chazz Palminteri
132,David Caruso
132,Linda Fiorentino
132,Michael Biehn
132,Richard Crenna
137,Dirk Shafer
137,Michael Ornstein
141,Dianne Wiest
141,Gene Hackman
141,Nathan Lane
141,Robin Williams
144,Connie Britton
144,Edward Burns
144,Jack Mulcahy (actor)
144,Jennifer Jostyn
144,Maxine Bahns
144,Mike McGlone
145,Joe Pantoliano
145,Martin Lawrence
145,Tchéky Karyo
145,Theresa Randle
145,Téa Leoni
145,Will Smith
146,Stephen Lang
146,Yi Ding (actress)
147,Bruno Kirby
147,Ernie Hudson
147,James Madio
147,Leonardo DiCaprio
147,Lorraine Bracco
147,Mark Wahlberg
147,Michael Imperioli
147,Patrick McGaw
148,Alan Rickman
148,Georgina Cates
148,Hugh Grant
150,Bill Paxton
150,Ed Harris
150,Gary Sinise
150,Kathleen Quinlan
150,Kevin Bacon
150,Tom Hanks
151,Brian Cox (actor)
151,Eric Stoltz
151,Jessica Lange
151,John Hurt
151,Liam Neeson
151,Tim Roth
152,Annabella Sciorra
152,Christopher Walken
152,Edie Falco
152,Fredro Starr
152,Jamel Simmons
152,Kathryn Erbe
152,Lili Taylor
152,Michael Imperioli
152,Paul Calderón
153,Chris O'Donnell
153,Jim Carrey
153,Michael Gough
153,Nicole Kidman
153,Pat Hingle
153,Tommy Lee Jones
153,Val Kilmer
155,Frances McDormand
155,Patricia Arquette
155,Spalding Gray
156,Giancarlo Esposito
156,Harvey Keitel
156,Jim Jarmusch
156,Lily Tomlin
156,Lou Reed
156,Malik Yoba
156,Mel Gorham
156,Michael J. Fox
156,Mira Sorvino
156,Roseanne Barr
156,Victor Argo
157,Alan Alda
157,Bill Nunn
157,G.D. Spradlin
157,John Candy
157,Kevin J. O'Connor (actor)
157,Kevin Pollak
157,Rhea Perlman
157,Rip Torn
158,Bill Pullman
158,Cathy Moriarty
158,Christina Ricci
158,Eric Idle
159,Delroy Lindo
159,Harvey Keitel
159,Isaiah Washington
159,John Turturro
159,Keith David
159,Mekhi Phifer
160,Bruce Campbell
160,Dylan Walsh
160,Ernie Hudson
160,Grant Heslov
160,Joe Don Baker
160,Laura Linney
160,Tim Curry
161,Denzel Washington
161,Gene Hackman
161,George Dzundza
161,James Gandolfini
161,Matt Craven
161,Viggo Mortensen
162,Aline Kominsky-Crumb
162,Charles Crumb
162,Maxon Crumb
162,Robert Crumb
163,Antonio Banderas
163,Cheech Marin
163,Joaquim de Almeida
163,Quentin Tarantino
163,Salma Hayek
163,Steve Buscemi
164,Denzel Washington
164,Don Cheadle
164,Jennifer Beals
164,Maury Chaykin
164,Tom Sizemore
166,James Duval
166,Johnathon Schaech
166,Rose McGowan
168,Ben Cross
168,Julia Ormond
168,Richard Gere
168,Sean Connery
169,August Schellenberg
169,Elizabeth Peña
169,Jason James Richter
169,Jayne Atkinson
169,Jon Tenney
169,Michael Madsen
170,Angelina Jolie
170,Fisher Stevens
170,Jonny Lee Miller
170,Lorraine Bracco
171,Bryan Batt
171,Michael T. Weiss
171,Patrick Stewart
171,Sigourney Weaver
171,Steven Weber
172,Dina Meyer
172,Dolph Lundgren
172,Ice-T
172,Keanu Reeves
172,Takeshi Kitano
173,Armand Assante
173,Diane Lane
173,Joan Chen
173,Jürgen Prochnow
173,Max von Sydow
173,Rob Schneider
173,Sylvester Stallone
174,Abe Vigoda
174,Brian Doyle-Murray
174,Charles Napier (actor)
174,Pauly Shore
174,Shelley Winters
174,Stanley Tucci
174,Tia Carrere
175,Chloë Sevigny
175,Justin Pierce
175,Leo Fitzpatrick
175,Rosario Dawson
176,Catherine Keener
176,Danielle von Zerneck
176,Dermot Mulroney
176,James LeGros
176,Peter Dinklage
176,Steve Buscemi
177,Daniel von Bargen
177,Famke Janssen
177,Kevin J. O'Connor (actor)
177,Scott Bakula
179,Chris O'Donnell
179,Drew Barrymore
179,Joan Allen
180,Ben Affleck
180,Claire Forlani
180,Jason Lee (actor)
180,Jeremy London
180,Michael Rooker
180,Priscilla Barnes
180,Shannen Doherty
181,Amy Jo Johnson
181,David Yost
181,Jason David Frank
181,Jason Narvy
181,Johnny Yong Bosch
181,Karan Ashley
181,Paul Freeman (actor)
181,Paul Schrier
181,Steve Cardenas
183,Alec Guinness
183,Fay Ripley
183,Marina Zudina
183,Oleg Yankovsky
184,Elina Löwensohn
184,Galaxy Craze
184,Jared Harris
184,Karl Geary
184,Martin Donovan
184,Peter Fonda
184,Suzy Amis
185,Dennis Miller
185,Jeremy Northam
185,Sandra Bullock
186,Hugh Grant
186,Jeff Goldblum
186,Joan Cusack
186,Julianne Moore
186,Robin Williams
186,Tom Arnold (actor)
187,Anthony DeSando
187,Guillermo Díaz (actor)
187,Liev Schreiber
187,Parker Posey
188,Amanda Plummer
188,Christopher Walken
188,Elias Koteas
188,Eric Stoltz
188,Viggo Mortensen
188,Virginia Madsen
189,Mary-Louise Parker
189,Mia Farrow
189,Scott Glenn
189,Tony Goldwyn
190,James LeGros
190,Julianne Moore
190,Peter Friedman
190,Xander Berkeley
191,Demi Moore
191,Edward Hardwicke
191,Gary Oldman
191,Joan Plowright
191,Robert Duvall
191,Robert Prosky
193,Alan Rachins
193,Elizabeth Berkley
193,Gina Gershon
193,Gina Ravera
193,Glenn Plummer
193,Kyle MacLachlan
193,Robert Davi
194,Ashley Judd
194,Forest Whitaker
194,Giancarlo Esposito
194,Harold Perrineau
194,Harvey Keitel
194,Stockard Channing
194,William Hurt
195,Dennis Quaid
195,Gena Rowlands
195,Julia Roberts
195,Kyra Sedgwick
195,Robert Duvall
196,Alfred Molina
196,Ben Kingsley
196,Forest Whitaker
196,Marg Helgenberger
196,Michael Madsen
196,Natasha Henstridge
198,Angela Bassett
198,Juliette Lewis
198,Michael Wincott
198,Ralph Fiennes
198,Tom Sizemore
198,Vincent D'Onofrio
201,David Marshall Grant
201,Diane Venora
201,Joseph Mazzello
201,Mary Elizabeth Mastrantonio
201,Michael O'Keefe
201,Patrick Swayze
202,David Thewlis
202,Dominique Blanc
202,Leonardo DiCaprio
202,Romane Bohringer
204,Eric Bogosian
204,Everett McGill
204,Katherine Heigl
204,Morris Chestnut
204,Steven Seagal
205,Andie MacDowell
205,John Turturro
205,Maury Chaykin
205,Michael Richards
206,Cindy Crawford
206,Isaac Mizrahi
206,Kate Moss
206,Linda Evangelista
206,Naomi Campbell
207,Aitana Sánchez-Gijón
207,Anthony Quinn
207,Giancarlo Giannini
207,Keanu Reeves
208,Dennis Hopper
208,Jeanne Tripplehorn
208,Kevin Costner
208,Michael Jeter
208,Tina Majorino
209,Harry Belafonte
209,John Travolta
209,Kelly Lynch
209,Margaret Avery
209,Tom Bower (actor)
210,Bruce Dern
210,Christina Applegate
210,David Arquette
210,Diane Lane
210,Ellen Barkin
210,James Gammon
210,Jeff Bridges
210,John Hurt
210,Keith Carradine
210,Marjoe Gortner
211,Albert Finney
211,Greta Scacchi
211,Matthew Modine
212,Ann Dowd
212,Anthony Heald
212,Brad Sullivan
212,Daniel Stern (actor)
212,Jon Polito
215,Ethan Hawke
215,Julie Delpy
216,Adam Sandler
216,Bradley Whitford
216,Bridgette Wilson
216,Darren McGavin
216,Josh Mostel
216,Norm Macdonald
217,Alicia Silverstone
217,George Segal
217,J. T. Walsh
217,Jeremy London
217,Lee Garlington
217,Lois Chiles
217,Nicky Katt
218,Drew Barrymore
218,Mary-Louise Parker
218,Whoopi Goldberg
219,Annabella Sciorra
219,Brad Renfro
219,Bruce Davison
219,Diana Scarwid
219,Joseph Mazzello
220,Barbara Crampton
220,Jeffrey Combs
222,Chris O'Donnell
222,Colin Firth
222,Geraldine O'Rawe
222,Minnie Driver
222,Saffron Burrows
223,Brian O'Halloran
223,Jason Mewes
223,Jeff Anderson
223,Lisa Spoonauer
223,Marilyn Ghigliotti
224,Bob Dishy
224,Faye Dunaway
224,Géraldine Pailhas
224,Johnny Depp
224,Marlon Brando
224,Rachel Ticotin
225,Caroline Goodall
225,Demi Moore
225,Dennis Miller
225,Donald Sutherland
225,Michael Douglas
227,Gary Busey
227,Michael Jeter
227,Wesley Snipes
227,Yancy Butler
228,Allen Garfield
228,Dylan McDermott
228,James LeGros
228,Jim Belushi
228,Nancy Travis
228,Quentin Tarantino
228,Tracey Walter
229,Ben Kingsley
229,Sigourney Weaver
229,Stuart Wilson (actor)
230,Christopher Plummer
230,David Strathairn
230,Eric Bogosian
230,Jennifer Jason Leigh
230,John C. Reilly
230,Judy Parfitt
230,Kathy Bates
233,Arsinée Khanjian
233,Bruce Greenwood
233,Don McKellar
233,Elias Koteas
233,Mia Kirshner
234,Dan Aykroyd
234,Dana Delany
234,Hector Elizondo
234,Iman (model)
234,Paul Mercurio
234,Rosie O'Donnell
234,Stuart Wilson (actor)
235,Bill Murray
235,Jeffrey Jones
235,Johnny Depp
235,Martin Landau
235,Patricia Arquette
235,Sarah Jessica Parker
236,François Cluzet
236,Jean Reno
236,Kevin Kline
236,Meg Ryan
236,Suzan Anbeh
236,Timothy Hutton
237,Billy Crystal
237,Cathy Moriarty
237,Debra Winger
237,Joe Mantegna
237,Julie Kavner
237,Richard Masur
239,Bill Farmer
239,Jason Marsden
239,Jenna von Oÿ
239,Jim Cummings
239,Kellie Martin
239,Rob Paulsen
239,Wallace Shawn
240,Alfred Molina
240,Alicia Silverstone
240,Christine Lahti
240,Jeff Goldblum
240,Jeremy Sisto
241,Eric Stoltz
241,Jon Polito
241,Matthew Modine
241,Max Pomeranc
241,Nancy Travis
241,Samuel L. Jackson
243,Doug Stone
243,Tom Lester
246,Arthur Agee
246,William Gates (basketball)
247,Clive Merrison
247,Diana Kent
247,Kate Winslet
247,Melanie Lynskey
247,Sarah Peirse
248,Jeffrey Jones
248,Kim Greist
248,Phil Hartman
248,Sinbad (comedian)
249,Gary Oldman
249,Isabella Rossellini
249,Jeroen Krabbé
249,Johanna ter Steege
249,Valeria Golino
251,Christopher Lambert
251,Joan Chen
251,John Lone
251,Yoko Shimada
251,Yoshio Harada
252,Charles Durning
252,Meg Ryan
252,Tim Robbins
252,Walter Matthau
254,Charlotte de Turckheim
254,Greta Scacchi
254,Gwyneth Paltrow
254,James Earl Jones
254,Jean-Pierre Aumont
254,Lambert Wilson
254,Michael Lonsdale
254,Nancy Marchand
254,Nick Nolte
254,Seth Gilliam
254,Simon Callow
254,Thandiwe Newton
256,Arnold Schwarzenegger
256,Danny DeVito
256,Emma Thompson
256,Frank Langella
256,Pamela Reed
257,Blair Underwood
257,Ed Harris
257,Kate Capshaw
257,Laurence Fishburne
257,Ruby Dee
257,Sean Connery
258,Art Malik
258,Joss Ackland
258,Thomas Ian Nicholas
259,David Caruso
259,Helen Hunt
259,Kathryn Erbe
259,Michael Rapaport
259,Nicolas Cage
259,Samuel L. Jackson
259,Stanley Tucci
259,Ving Rhames
261,Christian Bale
261,Claire Danes
261,Eric Stoltz
261,Gabriel Byrne
261,Kirsten Dunst
261,Mary Wickes
261,Samantha Mathis
261,Susan Sarandon
261,Trini Alvarado
261,Winona Ryder
262,Eleanor Bron
262,Liam Cunningham
262,Liesel Matthews
266,Aidan Quinn
266,Anthony Hopkins
266,Brad Pitt
266,Henry Thomas
266,Julia Ormond
267,Damon Wayans
267,Karyn Parsons
267,Michael Ironside
270,Annette Bening
270,Chloe Webb
270,Garry Shandling
270,Kate Capshaw
270,Katharine Hepburn
270,Pierce Brosnan
270,Warren Beatty
271,Cuba Gooding Jr.
271,David Strathairn
271,Halle Berry
271,Jessica Lange
271,Samuel L. Jackson
272,Amanda Donohoe
272,Helen Mirren
272,Ian Holm
272,Nigel Hawthorne
272,Rupert Everett
272,Rupert Graves
274,Chevy Chase
274,Farrah Fawcett
274,George Wendt
274,Jonathan Taylor Thomas
275,Adam Sandler
275,Anthony LaPaglia
275,Juliette Lewis
275,Madeline Kahn
275,Rita Wilson
275,Rob Reiner
275,Robert Klein
275,Steve Martin
276,Ed Harris
276,Melanie Griffith
277,Dylan McDermott
277,Elizabeth Perkins
277,J. T. Walsh
277,James Remar
277,Mara Wilson
277,Robert Prosky
277,Sir Richard Attenborough
278,Antonio Banderas
278,Carla Gugino
278,Gil Bellows
278,Kevin Pollak
278,Mia Farrow
278,Paul Mazursky
278,Sarah Jessica Parker
279,Constance Marie
279,Edward James Olmos
279,Elpidia Carrillo
279,Esai Morales
279,Jenny Gago
279,Jimmy Smits
280,Brad Dourif
280,Christian Slater
280,Embeth Davidtz
280,Gary Oldman
280,Kevin Bacon
280,R. Lee Ermey
280,William H. Macy
281,Jessica Tandy
281,Melanie Griffith
281,Paul Newman
282,Jodie Foster
282,Liam Neeson
282,Natasha Richardson
282,Richard Libertini
283,Gabriel Casseus
287,Cristi Conaway
287,Fisher Stevens
287,Laura San Giacomo
287,Michael O'Keefe
287,Paul Rhys
289,Bonnie Hunt
289,Fisher Stevens
289,Joaquim de Almeida
289,Marisa Tomei
289,Robert Downey Jr.
290,Cliff Curtis
290,Julian Arahanga
290,Mamaengaroa Kerr-Bell
290,Rena Owen
290,Temuera Morrison
292,Cuba Gooding Jr.
292,Donald Sutherland
292,Dustin Hoffman
292,Kevin Spacey
292,Morgan Freeman
292,Patrick Dempsey
292,Rene Russo
294,Alfred Molina
294,Anjelica Huston
294,Celia Cruz
294,Chazz Palminteri
294,Marisa Tomei
294,Trini Alvarado
295,Armin Mueller-Stahl
295,Erika Eleniak
295,Joan Plowright
295,John Leguizamo
295,Michael Lerner (actor)
295,Sadie Frost
295,William Baldwin
296,Amanda Plummer
296,Bruce Willis
296,Christopher Walken
296,Eric Stoltz
296,Harvey Keitel
296,John Travolta
296,Maria de Medeiros
296,Rosanna Arquette
296,Samuel L. Jackson
296,Tim Roth
296,Uma Thurman
296,Ving Rhames
300,David Paymer
300,John Turturro
300,Paul Scofield
300,Ralph Fiennes
300,Rob Morrow
303,Gary Sinise
303,Gene Hackman
303,Kevin Conway (actor)
303,Lance Henriksen
303,Leonardo DiCaprio
303,Pat Hingle
303,Roberts Blossom
303,Russell Crowe
303,Sharon Stone
304,D. B. Sweeney
304,Ellen Burstyn
304,Jan Rubeš
304,Julianne Moore
304,Peter Falk
310,Christopher Lloyd
310,Leslie Nielsen
310,Matt McCoy (actor)
311,Bruce Dinsmore
311,Darlanne Fluegel
311,James Brolin
312,Al Franken
312,Harris Yulin
312,Laura San Giacomo
312,Shirley Knight
312,Vincent D'Onofrio
313,Howard McGillin
313,Jack Palance
313,John Cleese
313,Michelle Nicastro
313,Sandy Duncan
313,Steve Vinovich
313,Steven Wright
314,Eileen Colgan
314,John Lynch (actor)
314,Mick Lally
315,Eric Roberts
315,James Woods
315,Rod Steiger
315,Sharon Stone
315,Sylvester Stallone
316,James Spader
316,Jaye Davidson
316,Kurt Russell
316,Viveca Lindfors
317,David Krumholtz
317,Judge Reinhold
317,Peter Boyle
317,Tim Allen
317,Wendy Crewson
318,Bob Gunton
318,Clancy Brown
318,Gil Bellows
318,James Whitmore
318,Morgan Freeman
318,Tim Robbins
318,William Sadler (actor)
319,Christopher Eccleston
319,Ewan McGregor
319,Kerry Fox
320,David Graf
320,Dennis Haysbert
320,Dina Merrill
320,Mel Harris
320,Sab Shimono
322,Benicio del Toro
322,Frank Whaley
322,Jerry Levine
322,Kevin Spacey
322,Michelle Forbes
322,Roy Dotrice
324,Deborah Kennedy
324,Jack Thompson (actor)
324,John Polson
324,Russell Crowe
325,Jeremy Renner
325,Matt Frewer
325,Tommy Chong
325,Valerie Mahaffey
327,Ice-T
327,Lori Petty
327,Malcolm McDowell
327,Naomi Watts
330,Anthony Griffith (actor)
330,Clarence Williams III
330,Corbin Bernsen
330,David Alan Grier
330,Joe Torry
330,Lamont Bentley
330,Paula Jai Parker
330,Rosalind Cash
330,Rusty Cundieff
330,Wings Hauser
331,Miranda Richardson
331,Nickolas Grace
331,Rosemary Harris
331,Tim Dutton
331,Willem Dafoe
332,Christopher Reeve
332,Kirstie Alley
332,Linda Kozlowski
332,Mark Hamill
332,Michael Paré
334,Andre Gregory
334,Brooke Smith (actress)
334,George Gaynes
334,Julianne Moore
334,Larry Pine
334,Lynn Cohen
334,Phoebe Brand
334,Wallace Shawn
336,Allen Payne
336,Eddie Griffin
336,Joe Morton
337,John C. Reilly
337,Johnny Depp
337,Juliette Lewis
337,Leonardo DiCaprio
337,Mary Steenburgen
338,Denzel Washington
338,Kelly Lynch
338,Louise Fletcher
338,Russell Crowe
338,Stephen Spinella
338,William Forsythe (actor)
339,Bill Pullman
339,Glynis Johns
339,Jack Warden
339,Peter Boyle
339,Peter Gallagher
339,Sandra Bullock
340,Elijah Wood
340,Kevin Costner
340,Lexi Randall
340,Mare Winningham
383,Bill Pullman
383,Catherine O'Hara
383,Dennis Quaid
383,Gene Hackman
383,Isabella Rossellini
383,Jeff Fahey
383,Jim Caviezel
383,JoBeth Williams
383,Kevin Costner
383,Mare Winningham
383,Mark Harmon
383,Michael Madsen
383,Tom Sizemore
384,David Ogden Stiers
384,Ellen Barkin
384,Frank Langella
384,Laurence Fishburne
384,Michael Beach
385,Albert Finney
385,Brenda Fricker
385,Michael Gambon
385,Patrick Malahide
